嶅,山,1
廒,广,0
滶,氵,0
獒,犬,1
獓,犭,0
遨,辶,1
摮,手,1
熬,灬,1
璈,王,0
蔜,艹,0
磝,石,0
翱,羽,1
聱,耳,1
螯,虫,1
翶,羽,1
謷,言,1
翺,羽,1
鳌,鱼,1
鏖,鹿,0
鰲,魚,1
鷔,鳥,1
鼇,黽,1
抝,扌,0
芺,艹,0
拗,扌,0
袄,衤,0
媪,女,0
镺,镸,0
媼,女,0
襖,衤,0
岙,山,1
扷,扌,0
岰,山,0
傲,亻,0
奡,一,0
奥,大,1
嫯,女,1
慠,忄,0
骜,马,1
奧,大,1
澚,氵,0
墺,土,0
嶴,山,1
澳,氵,0
懊,忄,0
擙,扌,0
謸,言,0
鏊,金,1
驁,馬,1
八,丿,0
仈,亻,0
巴,乙,0
叭,口,0
扒,扌,0
朳,木,0
玐,王,0
吧,口,0
夿,大,0
岜,山,0
芭,艹,0
疤,疒,0
哵,口,0
捌,扌,0
笆,,0
粑,米,0
紦,糹,0
羓,羊,0
蚆,虫,0
釟,釒,0
豝,豕,0
鲃,鱼,0
魞,魚,0
叐,又,1
犮,又,1
抜,扌,0
坺,土,0
妭,女,0
拔,扌,0
茇,艹,0
炦,火,0
癹,癶,0
胈,月,0
釛,釒,0
菝,艹,0
詙,言,0
跋,足,0
軷,車,0
颰,風,0
魃,鬼,0
墢,土,0
鼥,鼠,0
把,扌,0
钯,钅,0
鈀,釒,0
靶,革,0
坝,土,0
弝,弓,0
爸,父,0
垻,土,0
罢,罒,0
跁,足,0
鲅,鱼,0
罷,罒,0
鮁,魚,0
覇,覀,0
矲,矢,0
霸,雨,0
壩,土,0
灞,氵,0
欛,木,0
挀,扌,0
掰,手,0
白,丿,0
百,一,0
佰,亻,0
柏,木,0
栢,木,0
捭,扌,0
竡,立,0
粨,米,0
絔,糹,0
摆,扌,0
擺,扌,0
襬,衤,0
呗,口,0
庍,广,0
拝,扌,0
败,贝,0
拜,手,0
唄,口,0
敗,貝,0
猈,犭,0
稗,禾,0
粺,米,0
鞁,革,0
薭,艹,0
贁,攵,1
韛,韋,0
兡,十,0
瓸,瓦,0
扳,扌,0
攽,攵,1
朌,月,0
班,王,0
般,舟,0
颁,页,1
斑,王,0
搬,扌,0
斒,文,0
頒,頁,1
瘢,疒,0
螁,虫,0
螌,虫,1
褩,衣,1
癍,疒,0
辬,辛,0
阪,阝,0
坂,土,0
岅,山,0
昄,日,0
板,木,0
版,片,0
瓪,瓦,0
钣,钅,0
粄,米,0
舨,舟,0
鈑,釒,0
蝂,虫,0
魬,魚,0
闆,門,0
办,力,0
半,丶,0
伴,亻,0
扮,扌,0
姅,女,0
怑,忄,0
拌,扌,0
绊,纟,0
秚,禾,0
湴,氵,0
絆,糹,0
鉡,釒,0
靽,革,0
辦,辛,0
瓣,辛,0
邦,阝,1
峀,山,0
垹,土,0
帮,巾,1
捠,扌,0
梆,木,0
浜,氵,0
邫,二,0
幇,巾,1
幚,巾,1
縍,糹,0
幫,巾,1
鞤,革,1
绑,纟,0
綁,糹,0
榜,木,0
牓,片,0
膀,月,0
玤,王,0
蚌,虫,0
傍,亻,0
棒,木,0
棓,木,0
硥,石,0
谤,讠,0
塝,土,0
徬,彳,0
稖,禾,0
蒡,艹,0
蜯,虫,0
磅,石,0
镑,钅,0
艕,舟,0
謗,言,0
鎊,釒,0
勹,勹,0
包,勹,0
佨,亻,0
孢,子,0
苞,艹,0
胞,月,0
剝,刂,1
笣,,0
煲,火,1
龅,齿,0
蕔,艹,0
褒,亠,0
闁,門,0
襃,亠,0
齙,齒,0
窇,穴,0
嫑,女,1
雹,雨,0
宝,宀,0
怉,忄,0
饱,饣,0
保,亻,0
鸨,鸟,1
珤,王,0
堡,土,1
堢,土,0
媬,女,0
葆,艹,0
寚,宀,0
飹,飠,0
飽,飠,0
褓,衤,0
駂,馬,1
鳵,鳥,1
緥,糹,0
鴇,鳥,1
賲,貝,1
藵,艹,0
寳,宀,0
寶,宀,0
靌,雨,0
勽,勹,0
报,扌,0
抱,扌,0
豹,豸,0
趵,足,0
铇,钅,0
菢,艹,0
袌,亠,0
報,土,0
鉋,釒,0
鲍,鱼,0
靤,一,0
骲,骨,0
暴,日,0
髱,髟,0
虣,二,0
鮑,魚,0
儤,亻,0
曓,日,0
爆,火,0
忁,彳,0
鑤,釒,0
萡,艹,0
陂,阝,0
卑,十,1
杯,木,0
盃,皿,1
桮,木,0
悲,心,1
揹,扌,0
碑,石,0
鹎,鸟,1
藣,艹,0
鵯,鳥,1
喺,口,0
北,丨,0
鉳,釒,0
贝,丨,0
狈,犭,0
貝,丨,0
邶,阝,1
备,夂,0
昁,日,0
牬,牜,0
苝,艹,0
背,月,1
钡,钅,0
俻,亻,0
倍,亻,0
悖,忄,0
狽,犭,0
被,衤,0
偝,亻,0
偹,亻,0
梖,木,0
珼,王,0
鄁,阝,1
備,亻,0
僃,亻,0
惫,夂,0
焙,火,0
琲,王,0
軰,車,1
辈,车,1
愂,心,1
碚,石,0
禙,礻,0
蓓,艹,0
蛽,虫,0
犕,牜,0
褙,衤,0
誖,言,0
骳,骨,0
輩,車,1
鋇,釒,0
憊,心,1
糒,米,0
鞴,革,0
鐾,金,1
奔,大,0
泍,氵,0
贲,贝,1
倴,亻,0
渀,氵,0
逩,辶,1
犇,牛,0
賁,貝,1
锛,钅,0
錛,釒,0
本,木,0
苯,艹,0
奙,厶,0
畚,厶,0
楍,木,0
坌,土,1
捹,扌,0
桳,木,0
笨,,0
撪,扌,0
獖,犭,0
輽,車,0
伻,亻,0
祊,礻,0
奟,大,0
崩,山,0
绷,纟,0
絣,糹,0
閍,門,0
嵭,山,0
痭,疒,0
嘣,口,0
綳,糹,0
繃,糹,0
甭,用,1
埄,土,0
埲,土,0
菶,艹,0
琣,王,0
琫,王,0
鞛,革,0
泵,石,0
迸,辶,1
逬,辶,1
跰,足,0
塴,土,0
甏,瓦,1
镚,钅,0
蹦,足,0
鏰,釒,0
皀,白,0
屄,尸,0
偪,亻,0
毴,毛,0
逼,辶,1
豍,豆,0
螕,虫,0
鲾,鱼,0
鎞,釒,0
鵖,艮,0
鰏,魚,0
柲,木,0
荸,艹,0
鼻,丿,0
嬶,女,0
匕,丿,0
比,一,0
夶,大,0
朼,木,0
佊,亻,0
吡,口,0
妣,女,0
沘,氵,0
疕,疒,0
彼,彳,0
柀,木,0
秕,禾,0
俾,亻,0
笔,,0
粃,米,0
粊,比,0
舭,舟,0
啚,口,0
筆,,0
鄙,阝,1
聛,耳,0
貏,豸,0
匂,勹,0
币,巾,1
必,心,0
毕,比,0
闭,门,0
佖,亻,0
坒,比,0
庇,广,0
诐,讠,0
邲,阝,1
妼,女,0
怭,忄,0
枈,比,0
畀,田,0
畁,丨,0
苾,艹,0
哔,口,0
毖,比,0
珌,王,0
疪,疒,0
胇,月,0
荜,艹,0
陛,阝,0
毙,比,0
狴,犭,0
畢,日,0
袐,衤,0
铋,钅,0
婢,女,0
庳,广,0
敝,攵,1
梐,木,0
萆,艹,0
萞,艹,0
閇,門,0
閉,門,0
堛,土,0
弻,弓,0
弼,弓,0
愊,忄,0
愎,忄,0
湢,氵,0
皕,一,0
禆,礻,0
筚,,0
詖,言,0
貱,貝,0
赑,贝,0
嗶,口,0
彃,弓,0
楅,木,0
滗,氵,0
滭,氵,0
煏,火,0
痹,疒,0
痺,疒,0
腷,月,0
蓖,艹,0
蓽,艹,0
蜌,虫,0
裨,衤,0
跸,足,0
辟,辛,1
鉍,釒,0
閟,門,0
飶,飠,0
幣,巾,1
弊,廾,1
熚,火,0
獙,犭,0
碧,石,1
稫,禾,0
箅,,0
箆,,0
綼,糹,0
蔽,艹,0
鄪,阝,1
馝,禾,0
幤,巾,1
潷,氵,0
獘,犬,1
罼,罒,0
襅,衤,0
駜,馬,0
髲,髟,0
壁,土,1
嬖,女,1
廦,广,0
篦,,0
篳,,0
縪,糹,0
薜,艹,0
觱,角,1
避,辶,1
鮅,魚,0
斃,丶,0
濞,氵,0
臂,月,1
蹕,足,0
鞞,革,0
髀,骨,0
奰,大,1
璧,王,1
鄨,丶,0
饆,飠,0
繴,糸,1
襞,衣,1
襣,衤,0
鏎,釒,0
鞸,革,0
韠,韋,0
躃,足,0
躄,足,1
魓,鬼,0
贔,貝,0
鐴,釒,0
驆,馬,0
鷝,鳥,1
鷩,鳥,1
鼊,黽,1
边,辶,1
砭,石,0
笾,,0
猵,犭,0
编,纟,0
萹,艹,0
煸,火,0
牑,片,0
甂,瓦,1
箯,,0
編,糹,0
蝙,虫,0
獱,犭,0
邉,辶,1
鍽,釒,0
鳊,鱼,0
邊,辶,1
鞭,革,0
鯾,魚,0
鯿,魚,0
籩,,0
炞,火,0
贬,贝,0
扁,户,0
窆,穴,0
匾,匚,0
貶,貝,0
惼,忄,0
碥,石,0
稨,禾,0
褊,衤,0
糄,米,0
鴘,鳥,1
藊,艹,0
卞,亠,0
弁,厶,0
忭,忄,0
抃,扌,0
汳,氵,0
汴,氵,0
苄,艹,0
釆,米,1
峅,山,0
拚,扌,0
便,亻,0
变,亠,0
変,夂,1
昪,日,0
覍,小,0
徧,彳,0
揙,扌,0
缏,纟,0
遍,辶,1
閞,門,0
辡,辛,0
緶,糹,0
艑,舟,0
頨,羽,0
辧,辛,0
辨,辛,0
辩,辛,0
辪,辛,1
辫,辛,0
辮,辛,0
辯,辛,0
變,攵,1
灬,灬,0
杓,木,0
彪,彡,1
标,木,0
飑,风,0
骉,马,0
髟,一,0
淲,氵,0
猋,犬,0
脿,月,0
墂,土,0
幖,巾,0
滮,氵,0
蔈,艹,0
颮,風,0
骠,马,0
標,木,0
熛,火,0
膘,月,0
麃,鹿,0
瘭,疒,0
镖,钅,0
飙,风,1
飚,风,0
儦,亻,0
颷,風,0
瀌,氵,0
藨,艹,0
謤,言,0
爂,火,1
臕,月,0
贆,貝,0
鏢,釒,0
穮,禾,0
镳,钅,0
飆,風,1
飇,風,0
飈,風,0
飊,風,1
驃,馬,0
鑣,釒,0
驫,馬,0
表,二,1
婊,女,0
裱,衤,0
諘,言,0
褾,衤,0
錶,釒,0
檦,木,0
俵,亻,0
摽,扌,0
鳔,鱼,0
鰾,魚,0
憋,心,1
鳖,鱼,1
鱉,魚,1
鼈,黽,1
虌,黽,1
龞,丶,0
別,刂,1
别,刂,1
咇,口,0
莂,艹,0
蛂,虫,0
徶,彳,0
襒,衤,0
蟞,虫,1
蹩,足,1
瘪,疒,0
癟,疒,0
彆,弓,1
汃,氵,0
邠,阝,1
砏,石,0
宾,宀,0
彬,彡,1
傧,亻,0
斌,文,0
椕,木,0
滨,氵,0
缤,纟,0
槟,木,0
瑸,王,0
豩,豕,0
賓,宀,0
賔,宀,0
镔,钅,0
儐,亻,0
濒,氵,0
濱,氵,0
濵,氵,0
虨,彡,1
豳,山,1
璸,王,0
瀕,氵,0
霦,雨,0
繽,糹,0
蠙,虫,0
鑌,釒,0
顮,頁,1
氞,气,0
摈,扌,0
殡,歹,0
膑,月,0
髩,髟,0
擯,扌,0
鬂,髟,0
殯,歹,0
臏,月,0
髌,骨,0
鬓,髟,0
髕,骨,0
鬢,髟,0
冫,冫,0
仌,人,0
氷,水,1
冰,冫,0
兵,八,1
栟,木,0
掤,扌,0
梹,木,0
鋲,釒,0
檳,木,0
丙,一,0
邴,阝,1
陃,阝,0
怲,忄,0
抦,扌,0
秉,彐,1
苪,艹,0
昞,日,0
昺,日,0
柄,木,0
炳,火,0
饼,饣,0
眪,目,0
窉,穴,0
蛃,虫,0
棅,木,0
禀,亠,0
鈵,釒,0
鉼,釒,0
鞆,革,0
餅,飠,0
餠,飠,0
燷,火,0
并,八,0
並,八,0
併,亻,0
幷,丶,0
垪,土,0
庰,广,0
倂,亻,0
栤,木,0
病,疒,0
竝,立,0
偋,亻,0
傡,亻,0
寎,宀,0
摒,扌,0
誁,言,0
鮩,魚,0
靐,雨,0
癶,乙,0
拨,扌,0
波,氵,0
癷,癶,0
玻,王,0
剥,刂,1
盋,皿,1
砵,石,0
袚,衤,0
袯,衤,0
钵,钅,0
饽,饣,0
啵,口,0
紴,糹,0
缽,缶,0
脖,月,0
菠,艹,0
袰,母,0
碆,石,1
鉢,釒,0
僠,亻,0
嶓,山,0
撥,扌,0
播,扌,0
餑,飠,0
磻,石,0
蹳,足,0
驋,馬,0
鱍,魚,0
仢,亻,0
伯,亻,0
孛,十,0
犻,犭,0
驳,马,0
帛,白,0
泊,氵,0
狛,犭,0
瓝,瓜,0
苩,艹,0
侼,亻,0
勃,力,1
柭,木,0
胉,月,0
郣,阝,1
亳,亠,0
挬,扌,0
浡,氵,0
瓟,瓜,0
秡,禾,0
钹,钅,0
铂,钅,0
桲,木,0
淿,氵,0
舶,舟,0
博,十,0
渤,氵,0
湐,氵,0
葧,艹,0
鹁,鸟,1
愽,忄,0
搏,扌,0
猼,犭,0
鈸,釒,0
鉑,釒,0
馎,饣,0
鲌,鱼,0
僰,人,1
煿,火,0
牔,片,0
箔,,0
膊,月,0
艊,舟,0
馛,禾,0
駁,馬,0
踣,足,0
鋍,釒,0
镈,钅,0
壆,土,1
薄,艹,0
馞,禾,0
駮,馬,0
鮊,魚,0
襏,衤,0
豰,殳,1
嚗,口,0
懪,忄,0
礡,石,0
簙,,0
鎛,釒,0
餺,飠,0
鵓,鳥,1
犦,牜,0
髆,骨,0
髉,骨,0
欂,木,0
襮,衤,0
礴,石,0
鑮,釒,0
蚾,虫,0
跛,足,0
箥,,0
簸,,0
孹,子,1
擘,手,1
檗,木,1
糪,米,1
譒,言,0
蘗,艹,0
蔔,艹,0
峬,山,0
庯,广,0
逋,辶,1
钸,钅,0
晡,日,0
鈽,釒,0
誧,言,0
餔,飠,0
轐,車,0
醭,酉,1
卜,丨,0
卟,口,0
补,衤,0
哺,口,0
捕,扌,0
補,衤,0
鳪,卜,0
獛,犭,0
鵏,鳥,1
鸔,鳥,0
不,一,0
布,巾,1
佈,亻,0
吥,口,0
步,止,0
咘,口,0
怖,忄,0
歨,止,0
歩,止,0
钚,钅,0
勏,力,1
埗,土,0
悑,忄,0
捗,扌,0
荹,艹,0
部,阝,1
埠,土,0
瓿,瓦,1
鈈,釒,0
廍,广,0
蔀,艹,0
踄,足,0
郶,立,0
篰,,0
餢,飠,0
簿,,0
嚓,口,0
擦,扌,0
攃,扌,0
礤,石,0
礸,石,0
遪,辶,1
囃,口,0
偲,亻,0
猜,犭,0
才,一,0
材,木,0
财,贝,0
財,貝,0
戝,貝,0
裁,衣,1
纔,糹,0
采,爪,0
倸,亻,0
埰,土,0
婇,女,0
寀,宀,0
彩,彡,1
採,扌,0
睬,目,0
跴,足,0
綵,糹,0
踩,足,0
菜,艹,0
棌,木,0
蔡,艹,0
縩,糹,0
乲,乙,1
参,厶,0
參,厶,0
叄,厶,0
飡,冫,0
骖,马,0
叅,厶,0
喰,口,0
湌,氵,0
傪,亻,0
嬠,女,0
餐,食,1
驂,馬,0
残,歹,0
蚕,虫,1
惭,忄,0
殘,歹,0
慚,忄,0
蝅,虫,1
慙,心,1
蠶,虫,1
蠺,虫,1
惨,忄,0
朁,日,1
慘,忄,0
噆,口,0
憯,忄,0
穇,禾,0
黪,黑,0
黲,黑,0
灿,火,0
粲,米,1
儏,亻,0
澯,氵,0
薒,艹,0
燦,火,0
璨,王,0
謲,言,0
爘,火,0
仓,人,0
仺,人,0
伧,亻,0
沧,氵,0
苍,艹,0
鸧,鸟,1
倉,人,0
舱,舟,0
傖,亻,0
凔,冫,0
嵢,山,0
滄,氵,0
獊,犭,0
蒼,艹,0
濸,氵,0
艙,舟,0
螥,虫,0
罉,缶,0
鶬,鳥,1
匨,匚,0
蔵,艹,0
藏,艹,0
欌,木,0
鑶,釒,0
賶,貝,0
撡,扌,0
操,扌,0
糙,米,0
曺,日,0
曹,日,1
嘈,口,0
嶆,山,0
漕,氵,0
蓸,艹,0
槽,木,0
褿,衤,0
艚,舟,0
螬,虫,0
鏪,釒,0
艹,艹,0
艸,屮,0
草,艹,0
愺,忄,0
懆,忄,0
騲,馬,0
肏,人,0
鄵,阝,1
襙,衤,0
鼜,虫,1
冊,冂,0
册,一,1
侧,亻,0
厕,厂,0
恻,忄,0
拺,扌,0
测,氵,0
荝,艹,0
敇,攵,1
畟,田,0
側,亻,0
厠,厂,0
笧,,0
粣,米,0
萗,艹,0
廁,广,0
惻,忄,0
測,氵,0
策,,0
萴,艹,0
筞,,0
筴,,0
蓛,艹,0
墄,土,0
箣,,0
憡,忄,0
簎,,0
嵾,山,0
膥,二,0
岑,山,0
梣,木,0
涔,氵,0
笒,,0
噌,口,0
层,尸,0
層,尸,0
嶒,山,0
竲,立,0
驓,馬,0
蹭,足,0
硛,石,0
硳,石,0
岾,山,0
猠,犭,0
乽,乙,1
叉,又,0
扠,扌,0
扱,扌,0
芆,艹,0
杈,木,0
肞,月,0
臿,臼,1
挿,扌,0
訍,言,0
偛,亻,0
嗏,口,0
插,扌,0
揷,扌,0
馇,饣,0
銟,釒,0
锸,钅,0
艖,舟,0
疀,巛,0
鍤,釒,0
鎈,釒,0
餷,飠,0
秅,禾,0
垞,土,0
查,木,0
査,木,0
茬,艹,0
茶,艹,0
嵖,山,0
搽,扌,0
猹,犭,0
靫,革,0
槎,木,0
詧,言,1
察,宀,0
碴,石,0
褨,衤,0
檫,木,0
衩,衤,0
蹅,足,0
镲,钅,0
鑔,釒,0
奼,女,0
汊,氵,0
岔,山,1
侘,亻,0
诧,讠,0
剎,刂,1
姹,女,0
差,羊,0
紁,糹,0
詫,言,0
拆,扌,0
钗,钅,0
釵,釒,0
犲,犭,0
侪,亻,0
柴,木,1
祡,示,1
豺,豸,0
喍,口,0
儕,亻,0
茝,艹,0
虿,虫,1
勑,力,1
袃,衣,1
瘥,疒,0
蠆,虫,1
囆,口,0
辿,辶,1
觇,见,1
梴,木,0
掺,扌,0
搀,扌,0
覘,見,1
裧,衤,0
摻,扌,0
鋓,釒,0
幨,巾,0
襜,衤,0
攙,扌,0
婵,女,0
谗,讠,0
孱,尸,0
棎,木,0
湹,氵,0
禅,礻,0
馋,饣,0
嬋,女,0
煘,火,0
缠,纟,0
僝,亻,0
獑,犭,0
蝉,虫,0
蝊,虫,0
誗,言,0
鋋,釒,0
儃,亻,0
廛,广,0
潹,氵,0
潺,氵,0
緾,糹,0
磛,石,1
禪,礻,0
毚,刀,0
鄽,阝,1
镡,钅,0
瀍,氵,0
蟬,虫,0
儳,亻,0
劖,刂,1
繵,糹,0
蟾,虫,0
酁,阝,1
嚵,口,0
壥,土,0
巉,山,0
瀺,氵,0
欃,木,0
纏,糹,0
纒,糹,0
躔,足,0
镵,钅,0
艬,舟,0
讒,言,0
鑱,釒,0
饞,飠,0
产,立,0
刬,刂,1
旵,日,0
丳,口,0
浐,氵,0
剗,刂,1
谄,讠,0
產,亠,0
産,亠,0
铲,钅,0
阐,门,0
蒇,艹,0
剷,刂,1
嵼,山,0
摌,扌,0
滻,氵,0
幝,巾,0
蕆,艹,0
諂,言,0
閳,門,0
燀,火,0
簅,,0
冁,八,0
繟,糹,0
醦,酉,0
譂,言,0
鏟,釒,0
闡,門,0
囅,口,0
灛,氵,0
讇,言,0
忏,忄,0
硟,石,0
摲,扌,0
懴,忄,0
颤,页,1
懺,忄,0
羼,尸,0
韂,革,0
顫,頁,1
伥,亻,0
昌,日,0
倀,亻,0
娼,女,0
淐,氵,0
猖,犭,0
菖,艹,0
阊,门,0
晿,日,0
椙,木,0
琩,王,0
裮,衤,0
锠,钅,0
錩,釒,0
閶,門,0
鲳,鱼,0
鯧,魚,0
鼚,土,0
长,丿,0
仧,人,1
兏,厂,0
肠,月,0
苌,艹,0
長,一,0
镸,一,0
尝,小,0
偿,亻,0
常,巾,1
徜,彳,0
瓺,镸,0
萇,艹,0
甞,小,0
腸,月,0
嘗,小,0
塲,土,0
嫦,女,0
瑺,王,0
膓,月,0
鋿,釒,0
償,亻,0
嚐,口,0
蟐,虫,0
鲿,鱼,0
鏛,釒,0
鱨,魚,0
厂,一,0
场,土,0
昶,日,1
惝,忄,0
場,土,0
敞,攵,1
僘,亻,0
厰,厂,0
廠,广,0
氅,毛,1
鋹,釒,0
怅,忄,0
玚,王,0
畅,日,0
倡,亻,0
鬯,凵,1
唱,口,0
悵,忄,0
瑒,王,0
暢,日,0
畼,田,0
誯,言,0
韔,韋,0
抄,扌,0
弨,弓,0
怊,忄,0
欩,欠,1
钞,钅,0
訬,言,0
焯,火,0
超,走,0
鈔,釒,0
繛,二,0
牊,片,0
晁,日,0
巢,巛,0
巣,小,0
朝,月,1
鄛,阝,1
鼌,日,0
漅,氵,0
嘲,口,0
樔,木,0
潮,氵,0
窲,穴,0
罺,罒,0
轈,車,0
鼂,日,0
謿,言,0
吵,口,0
炒,火,0
眧,目,0
煼,火,0
麨,麥,0
巐,山,0
仦,亻,0
仯,亻,0
耖,耒,0
觘,角,0
车,一,0
伡,亻,0
車,一,0
俥,亻,0
砗,石,0
唓,口,0
莗,艹,0
硨,石,0
蛼,虫,0
扯,扌,0
偖,亻,0
撦,扌,0
奲,大,0
屮,乙,0
彻,彳,0
坼,土,0
迠,辶,1
烢,火,0
烲,火,1
聅,耳,0
掣,手,1
硩,石,1
頙,頁,1
徹,彳,0
撤,扌,0
澈,氵,0
勶,力,1
瞮,目,0
爡,火,0
抻,扌,0
郴,阝,1
棽,木,0
琛,王,0
嗔,口,0
綝,糹,0
瞋,目,0
諃,言,0
賝,貝,0
謓,言,0
尘,小,0
臣,匚,0
忱,忄,0
沉,氵,0
辰,一,0
陈,阝,0
迧,辶,1
茞,艹,0
宸,宀,0
烥,火,0
莀,艹,0
莐,艹,0
陳,阝,0
敐,攵,1
晨,日,0
訦,言,0
谌,讠,0
軙,車,0
愖,忄,0
揨,扌,0
鈂,釒,0
煁,火,0
蔯,艹,0
塵,鹿,0
樄,木,0
瘎,疒,0
霃,雨,0
螴,虫,1
諶,言,0
薼,艹,0
麎,鹿,0
曟,日,0
鷐,鳥,1
趻,足,0
硶,石,0
碜,石,0
墋,土,0
夦,其,0
磣,石,0
踸,足,0
贂,貝,0
闯,门,0
衬,衤,0
疢,疒,0
称,禾,0
龀,齿,0
趁,走,0
趂,走,0
榇,木,0
稱,禾,0
齓,齒,0
齔,齒,0
儭,亻,0
嚫,口,0
谶,讠,0
櫬,木,0
襯,衤,0
讖,言,0
阷,阝,0
泟,氵,0
虰,虫,0
柽,木,0
爯,爪,0
棦,木,0
浾,氵,0
偁,亻,0
蛏,虫,0
铛,钅,0
牚,小,0
琤,王,0
赪,赤,0
憆,忄,0
摚,扌,0
靗,青,0
撐,扌,0
撑,扌,0
緽,糹,0
橕,木,0
瞠,目,0
赬,赤,0
頳,赤,0
檉,木,0
竀,穴,0
穪,禾,0
蟶,虫,0
鏳,釒,0
鏿,釒,0
饓,飠,0
鐺,釒,0
丞,一,1
成,戈,1
朾,木,0
呈,口,0
承,乙,0
枨,木,0
诚,讠,0
郕,阝,1
乗,丿,0
城,土,0
娍,女,0
宬,宀,0
峸,山,0
洆,氵,0
荿,艹,0
乘,丿,0
埕,土,0
挰,扌,0
珹,王,0
脀,月,1
掁,扌,0
珵,王,0
窚,穴,0
脭,月,0
铖,钅,0
堘,土,0
惩,心,1
棖,木,0
椉,亠,0
程,禾,0
筬,,0
絾,糹,0
裎,衤,0
塍,月,0
塖,土,0
溗,氵,0
碀,石,0
誠,言,0
畻,田,0
酲,酉,0
鋮,釒,0
憕,忄,0
澂,氵,0
澄,氵,0
橙,木,0
檙,木,0
鯎,魚,0
瀓,氵,0
懲,心,1
騬,馬,0
侱,亻,0
徎,彳,0
悜,忄,0
逞,辶,1
骋,马,0
庱,广,0
睈,目,0
騁,馬,0
秤,禾,0
吃,口,0
妛,女,1
杘,尸,0
侙,亻,0
哧,口,0
彨,彡,1
胵,月,0
蚩,虫,1
鸱,鸟,1
瓻,瓦,1
眵,目,0
笞,,0
粚,米,0
喫,口,0
訵,言,0
嗤,口,0
媸,女,0
摛,扌,0
痴,疒,0
絺,糹,0
噄,口,0
瞝,目,0
誺,言,0
螭,虫,0
鴟,鳥,1
鵄,鳥,1
癡,疒,0
魑,鬼,0
齝,齒,0
攡,扌,0
麶,麥,0
彲,彡,1
黐,禾,0
弛,弓,0
池,氵,0
驰,马,0
坘,土,0
迟,辶,1
岻,山,0
泜,氵,0
茌,艹,0
持,扌,0
竾,,0
荎,艹,0
俿,亻,0
歭,止,0
匙,日,0
淔,氵,0
耛,耒,0
蚳,虫,0
赿,走,0
筂,,0
貾,貝,0
遅,辶,1
趍,走,0
遟,辶,1
馳,馬,0
墀,土,0
漦,水,1
踟,足,0
遲,辶,1
篪,,0
謘,言,0
尺,尸,0
叺,口,0
呎,口,0
肔,月,0
侈,亻,0
卶,卩,1
齿,丨,0
垑,土,0
拸,扌,0
胣,月,0
恥,耳,0
耻,耳,0
蚇,虫,0
袳,衤,0
豉,豆,0
欼,欠,1
歯,止,0
袲,亠,0
裭,衤,0
鉹,釒,0
褫,衤,0
齒,丨,0
彳,丿,0
叱,口,0
斥,斤,0
灻,土,0
赤,一,0
饬,饣,0
抶,扌,0
迣,辶,1
勅,力,1
恜,忄,0
炽,火,0
翄,羽,0
翅,羽,1
敕,攵,1
烾,土,1
痓,疒,0
啻,口,1
湁,氵,0
飭,飠,0
傺,亻,0
痸,疒,0
腟,月,0
跮,足,0
鉓,釒,0
雴,雨,0
憏,忄,0
翤,羽,1
遫,辶,1
銐,金,1
慗,心,1
瘛,疒,0
